date,game_id,weeks,region,stadium,home,home_win,away,away_win,weekend_is,avg_temp,min_temp,max_temp,rainfall,avg_windspeed,avg_relative_humid,nb_crowd
2017-06-29,373,Thursday,Seoul,Jamsil,DOOSAN,0.5,SK,0.573,0,26.2,21.9,31.5,0.0,2.2,64.8,10129
2017-06-29,374,Thursday,Gwangju,Gwangju,KIA,0.635,SAMSUNG,0.387,0,24.5,22.0,28.4,0.0,1.2,83.9,10447
2017-06-30,375,Friday,Seoul,Jamsil,LG,0.521,KIA,0.64,0,25.9,22.2,30.9,0.0,2.2,65.9,24204
2017-06-30,376,Friday,Busan,Sajik,LOTTE,0.459,NC,0.64,0,24.2,20.9,27.6,0.4,3.4,84.8,7463
2017-06-30,377,Friday,Daejeon,Daejeon,HANHWA,0.44,DOOSAN,0.507,0,26.9,22.8,32.2,0.0,1.2,71.8,7616
2017-06-30,378,Friday,Incheon,Munhak,SK,0.566,SAMSUNG,0.382,0,24.2,21.5,28.4,0.0,2.3,80.6,9531
2017-06-30,379,Friday,Suwon,Suwon,KT,0.355,NEXEN,0.493,0,25.2,21.4,31.2,0.0,1.9,76.9,4186
2017-07-01,380,Saturday,Seoul,Jamsil,LG,0.514,KIA,0.645,1,25.3,22.4,30.7,0.5,2.0,73.6,25000
2017-07-01,381,Saturday,Busan,Sajik,LOTTE,0.467,NC,0.632,1,25.3,23.1,28.4,0.0,5.4,82.6,20925
2017-07-01,382,Saturday,Daejeon,Daejeon,HANHWA,0.447,DOOSAN,0.5,1,24.1,22.6,25.1,14.4,0.8,94.5,11970
2017-07-01,383,Saturday,Incheon,Munhak,SK,0.571,SAMSUNG,0.377,1,24.1,21.8,28.4,0.2,2.2,84.3,20050
2017-07-02,384,Sunday,Seoul,Jamsil,LG,0.507,KIA,0.649,1,24.3,21.9,26.8,92.0,2.5,90.5,19697
2017-07-02,385,Sunday,Busan,Sajik,LOTTE,0.474,NC,0.623,1,24.8,23.2,26.6,2.3,5.4,90.4,7063
2017-07-02,386,Sunday,Incheon,Munhak,SK,0.564,SAMSUNG,0.385,1,23.6,21.6,24.9,103.4,2.9,96.0,7855
2017-07-02,387,Sunday,Suwon,Suwon,KT,0.351,NEXEN,0.5,1,24.9,23.5,26.5,85.0,1.8,98.5,3258
2017-07-04,388,Tuesday,Seoul,Gocheok,NEXEN,0.506,HANHWA,0.455,0,26.7,23.8,31.6,0.5,2.0,74.5,10738
2017-07-04,389,Tuesday,Incheon,Munhak,SK,0.57,KIA,0.654,0,24.8,23.0,28.4,7.8,2.2,87.9,17194
2017-07-04,390,Tuesday,Seoul,Jamsil,DOOSAN,0.493,KT,0.346,0,26.7,23.8,31.6,0.5,2.0,74.5,5747
2017-07-04,391,Tuesday,Pohang,Pohang,SAMSUNG,0.38,LOTTE,0.481,0,24.3,22.5,28.4,0.0,1.8,88.0,6045
2017-07-05,392,Wednesday,Seoul,Gocheok,NEXEN,0.513,HANHWA,0.449,0,27.4,23.3,32.6,0.0,1.5,66.9,10152
2017-07-05,393,Wednesday,Incheon,Munhak,SK,0.562,KIA,0.658,0,26.0,22.5,30.0,0.0,2.1,75.5,16799
2017-07-05,394,Wednesday,Seoul,Jamsil,DOOSAN,0.5,KT,0.342,0,27.4,23.3,32.6,0.0,1.5,66.9,6148
2017-07-05,395,Wednesday,Busan,Masan,NC,0.615,LG,0.5,0,23.6,21.2,26.4,18.1,1.7,86.6,5803
2017-07-05,396,Wednesday,Pohang,Pohang,SAMSUNG,0.388,LOTTE,0.474,0,23.0,21.5,25.1,0.0,1.7,91.3,8777
2017-07-06,397,Thursday,Seoul,Gocheok,NEXEN,0.519,HANHWA,0.443,0,27.6,23.9,34.6,34.0,1.7,72.3,10449
2017-07-06,398,Thursday,Incheon,Munhak,SK,0.568,KIA,0.65,0,26.6,23.1,30.7,0.0,2.2,79.6,19103
2017-07-06,399,Thursday,Pohang,Pohang,SAMSUNG,0.395,LOTTE,0.468,0,25.4,21.1,31.0,3.3,1.7,87.3,10167
2017-07-07,400,Friday,Busan,Masan,NC,0.608,DOOSAN,0.506,0,24.8,22.2,26.5,1.5,4.8,90.9,7032
2017-07-07,401,Friday,Busan,Sajik,LOTTE,0.475,SK,0.561,0,24.8,22.2,26.5,1.5,4.8,90.9,10430
2017-07-07,402,Friday,Daegu,Daegu,SAMSUNG,0.39,NEXEN,0.525,0,26.8,24.4,29.2,1.5,1.2,81.6,10180
2017-07-08,403,Saturday,Seoul,Jamsil,LG,0.506,HANHWA,0.438,1,26.0,24.6,27.6,4.5,2.6,83.3,18714
2017-07-08,404,Saturday,Suwon,Suwon,KT,0.338,KIA,0.654,1,25.6,23.7,28.2,19.3,1.9,95.8,22000
2017-07-08,405,Saturday,Busan,Sajik,LOTTE,0.469,SK,0.566,1,25.5,23.9,28.1,1.8,3.6,90.8,13750
2017-07-08,406,Saturday,Daegu,Daegu,SAMSUNG,0.386,NEXEN,0.531,1,26.8,25.0,29.7,6.5,1.0,84.6,10221
2017-07-09,407,Sunday,Seoul,Jamsil,LG,0.5,HANHWA,0.444,1,26.3,23.8,30.3,32.5,1.0,88.0,22129
2017-07-09,408,Sunday,Busan,Masan,NC,0.6,DOOSAN,0.513,1,25.6,23.9,28.8,0.3,3.9,89.6,6875
2017-07-09,409,Sunday,Busan,Sajik,LOTTE,0.476,SK,0.56,1,25.6,23.9,28.8,0.3,3.9,89.6,9163
2017-07-09,410,Sunday,Daegu,Daegu,SAMSUNG,0.381,NEXEN,0.537,1,29.3,25.0,35.4,0.0,1.4,72.9,6478
2017-07-11,411,Tuesday,Incheon,Munhak,SK,0.565,LG,0.506,0,24.9,22.1,28.8,2.0,2.6,90.4,7286
2017-07-11,412,Tuesday,Daejeon,Daejeon,HANHWA,0.439,LOTTE,0.47,0,26.5,23.2,31.0,0.8,2.0,87.8,7860
2017-07-11,413,Tuesday,Gwangju,Gwangju,KIA,0.659,NC,0.605,0,26.5,23.7,31.3,0.7,2.1,92.9,13847
2017-07-11,414,Tuesday,Suwon,Suwon,KT,0.333,SAMSUNG,0.388,0,26.1,22.2,32.0,1.3,1.7,89.0,4067
2017-07-11,415,Tuesday,Seoul,Jamsil,DOOSAN,0.506,NEXEN,0.53,0,26.0,22.2,30.9,1.0,2.1,81.4,7015
2017-07-12,416,Wednesday,Incheon,Munhak,SK,0.57,LG,0.5,0,25.2,24.0,28.3,0.1,2.4,88.3,7148
2017-07-12,417,Wednesday,Daejeon,Daejeon,HANHWA,0.434,LOTTE,0.476,0,27.9,24.2,32.4,0.0,1.2,81.9,7648
2017-07-12,418,Wednesday,Gwangju,Gwangju,KIA,0.663,NC,0.598,0,28.0,23.5,34.2,0.0,1.3,85.9,13916
2017-07-12,419,Wednesday,Suwon,Suwon,KT,0.329,SAMSUNG,0.395,0,26.3,23.2,31.9,0.0,1.7,88.6,5050
2017-07-12,420,Wednesday,Seoul,Jamsil,DOOSAN,0.5,NEXEN,0.536,0,27.1,24.9,31.1,0.0,2.3,75.9,6126
2017-07-13,421,Thursday,Incheon,Munhak,SK,0.563,LG,0.506,0,26.0,23.4,30.0,0.0,2.1,81.6,8277
2017-07-13,422,Thursday,Daejeon,Daejeon,HANHWA,0.429,LOTTE,0.482,0,27.9,22.8,32.9,0.0,1.1,78.1,7270
2017-07-13,423,Thursday,Gwangju,Gwangju,KIA,0.667,NC,0.59,0,28.5,24.4,34.3,0.0,1.4,81.1,18607
2017-07-13,424,Thursday,Suwon,Suwon,KT,0.325,SAMSUNG,0.402,0,27.0,21.5,32.3,0.0,1.2,81.3,5154
2017-07-13,425,Thursday,Seoul,Jamsil,DOOSAN,0.506,NEXEN,0.529,0,27.6,23.1,32.1,0.0,1.5,71.0,7739
2017-07-18,426,Tuesday,Seoul,Gocheok,NEXEN,0.523,KIA,0.671,0,26.5,23.9,30.7,2.5,1.6,80.6,15947
2017-07-18,427,Tuesday,Seoul,Jamsil,LG,0.512,KT,0.333,0,26.5,23.9,30.7,2.5,1.6,80.6,7361
2017-07-18,428,Tuesday,Chungju,Chungju,HANHWA,0.435,NC,0.583,0,26.4,23.0,30.6,0.0,1.3,78.8,8064
2017-07-18,429,Tuesday,Incheon,Munhak,SK,0.557,DOOSAN,0.512,0,25.7,23.6,29.1,1.1,2.2,88.6,7823
2017-07-18,430,Tuesday,Ulsan,Ulsan,LOTTE,0.477,SAMSUNG,0.398,0,28.8,24.4,33.1,0.0,1.6,70.8,7274
2017-07-19,431,Wednesday,Seoul,Gocheok,NEXEN,0.517,KIA,0.674,0,28.3,24.5,34.1,0.0,1.8,71.4,17000
2017-07-19,432,Wednesday,Seoul,Jamsil,LG,0.518,KT,0.329,0,28.3,24.5,34.1,0.0,1.8,71.4,7713
2017-07-19,433,Wednesday,Chungju,Chungju,HANHWA,0.43,NC,0.588,0,28.0,24.7,32.7,0.0,1.5,70.4,7772
2017-07-19,434,Wednesday,Incheon,Munhak,SK,0.551,DOOSAN,0.518,0,26.6,24.2,29.8,0.0,2.2,78.9,8376
2017-07-19,435,Wednesday,Ulsan,Ulsan,LOTTE,0.483,SAMSUNG,0.393,0,28.2,24.5,33.4,0.0,1.8,77.1,7256
2017-07-20,436,Thursday,Seoul,Gocheok,NEXEN,0.523,KIA,0.667,0,29.9,26.0,34.9,0.0,2.2,66.1,17000
2017-07-20,437,Thursday,Seoul,Jamsil,LG,0.524,KT,0.326,0,29.9,26.0,34.9,0.0,2.2,66.1,7776
2017-07-20,438,Thursday,Chungju,Chungju,HANHWA,0.425,NC,0.593,0,29.5,25.4,34.3,0.0,1.4,67.5,7653
2017-07-20,439,Thursday,Incheon,Munhak,SK,0.556,DOOSAN,0.512,0,27.8,24.1,32.0,0.0,2.2,79.5,7991
2017-07-20,440,Thursday,Ulsan,Ulsan,LOTTE,0.477,SAMSUNG,0.4,0,28.3,24.3,32.6,0.0,1.4,80.1,7593
2017-07-21,441,Friday,Seoul,Jamsil,DOOSAN,0.518,HANHWA,0.42,0,29.8,27.3,32.4,0.0,2.5,73.1,13564
2017-07-21,442,Friday,Seoul,Gocheok,NEXEN,0.517,KT,0.322,0,29.8,27.3,32.4,0.0,2.5,73.1,3117
2017-07-21,443,Friday,Daegu,Daegu,SAMSUNG,0.407,LG,0.529,0,31.8,27.5,36.6,0.0,1.9,64.9,7806
2017-07-21,444,Friday,Gwangju,Gwangju,KIA,0.67,LOTTE,0.472,0,30.7,27.4,35.4,0.0,1.9,83.6,17927
2017-07-21,445,Friday,Busan,Masan,NC,0.598,SK,0.549,0,28.3,24.2,30.8,0.0,3.2,78.9,7380
2017-07-22,446,Saturday,Seoul,Jamsil,DOOSAN,0.523,HANHWA,0.416,1,29.3,27.5,32.5,0.5,2.3,75.8,18746
2017-07-22,447,Saturday,Seoul,Gocheok,NEXEN,0.522,KT,0.318,1,29.3,27.5,32.5,0.5,2.3,75.8,6213
2017-07-22,448,Saturday,Gwangju,Gwangju,KIA,0.663,LOTTE,0.478,1,29.7,26.5,33.5,0.0,2.0,86.9,20500
2017-07-22,449,Saturday,Busan,Masan,NC,0.602,SK,0.543,1,27.9,24.4,32.7,0.0,2.6,78.8,8212
2017-07-23,450,Sunday,Seoul,Jamsil,DOOSAN,0.529,HANHWA,0.411,1,27.0,26.1,28.1,133.5,2.1,89.5,11307
2017-07-23,451,Sunday,Seoul,Gocheok,NEXEN,0.516,KT,0.326,1,27.0,26.1,28.1,133.5,2.1,89.5,4379
2017-07-23,452,Sunday,Daegu,Daegu,SAMSUNG,0.402,LG,0.535,1,27.7,22.5,31.9,0.0,1.3,81.3,7082
2017-07-23,453,Sunday,Gwangju,Gwangju,KIA,0.656,LOTTE,0.484,1,29.1,26.5,32.0,0.0,2.1,89.8,16202
2017-07-23,454,Sunday,Busan,Masan,NC,0.607,SK,0.538,1,26.9,24.4,30.8,0.0,2.5,82.8,7074
2017-07-25,455,Tuesday,Daegu,Daegu,SAMSUNG,0.409,NC,0.611,0,25.9,24.0,27.9,3.5,2.6,88.4,5061
2017-07-25,456,Tuesday,Suwon,Suwon,KT,0.322,DOOSAN,0.534,0,29.4,25.3,35.8,0.0,1.4,79.1,5165
2017-07-25,457,Tuesday,Gwangju,Gwangju,KIA,0.648,SK,0.532,0,29.4,26.9,33.7,1.3,1.6,88.4,9485
2017-07-25,458,Tuesday,Seoul,Jamsil,LG,0.529,NEXEN,0.522,0,29.4,24.6,35.4,0.0,1.9,64.1,8130
2017-07-26,459,Wednesday,Busan,Sajik,LOTTE,0.489,HANHWA,0.407,0,26.2,23.0,30.6,0.0,3.1,63.8,12091
2017-07-26,460,Wednesday,Daegu,Daegu,SAMSUNG,0.415,NC,0.604,0,25.4,21.9,30.1,0.0,3.5,66.3,6219
2017-07-26,461,Wednesday,Suwon,Suwon,KT,0.319,DOOSAN,0.539,0,28.1,24.3,32.2,0.0,2.9,62.9,5077
2017-07-26,462,Wednesday,Gwangju,Gwangju,KIA,0.652,SK,0.526,0,28.9,25.8,33.0,0.0,1.7,74.1,10723
2017-07-26,463,Wednesday,Seoul,Jamsil,LG,0.523,NEXEN,0.527,0,28.7,24.2,32.8,0.0,2.7,55.6,8292
2017-07-27,464,Thursday,Busan,Sajik,LOTTE,0.495,HANHWA,0.402,0,25.5,22.0,29.5,0.0,2.8,69.5,11035
2017-07-27,465,Thursday,Daegu,Daegu,SAMSUNG,0.421,NC,0.598,0,26.4,19.1,33.9,0.0,2.1,61.3,7294
2017-07-27,466,Thursday,Suwon,Suwon,KT,0.315,DOOSAN,0.544,0,27.0,24.4,30.7,0.8,1.6,66.3,5591
2017-07-27,467,Thursday,Gwangju,Gwangju,KIA,0.656,SK,0.521,0,28.7,23.5,35.4,0.0,1.4,68.6,13343
2017-07-27,468,Thursday,Seoul,Jamsil,LG,0.528,NEXEN,0.521,0,27.1,24.9,29.7,3.5,1.9,62.5,9443
2017-07-28,469,Friday,Seoul,Jamsil,DOOSAN,0.549,KIA,0.66,0,25.5,24.8,26.9,8.5,1.5,92.1,23112
2017-07-28,470,Friday,Daejeon,Daejeon,HANHWA,0.409,LG,0.533,0,28.5,25.7,31.9,10.7,1.6,80.8,7003
2017-07-28,471,Friday,Incheon,Munhak,SK,0.515,LOTTE,0.489,0,25.4,23.9,27.0,8.9,2.0,95.4,10086
2017-07-28,472,Friday,Suwon,Suwon,KT,0.312,NC,0.602,0,25.3,23.7,27.4,16.5,1.0,99.1,3090
2017-07-28,473,Friday,Seoul,Gocheok,NEXEN,0.516,SAMSUNG,0.417,0,25.5,24.8,26.9,8.5,1.5,92.1,7638
2017-07-29,474,Saturday,Seoul,Jamsil,DOOSAN,0.543,KIA,0.663,1,27.2,25.0,30.1,0.0,2.3,72.3,25000
2017-07-29,475,Saturday,Daejeon,Daejeon,HANHWA,0.415,LG,0.527,1,27.2,24.8,31.3,2.1,2.7,87.3,11007
2017-07-29,476,Saturday,Incheon,Munhak,SK,0.52,LOTTE,0.484,1,27.1,25.3,30.1,0.0,2.5,78.3,22975
2017-07-29,477,Saturday,Suwon,Suwon,KT,0.309,NC,0.606,1,27.0,24.8,30.7,0.0,2.6,83.5,12082
2017-07-29,478,Saturday,Seoul,Gocheok,NEXEN,0.51,SAMSUNG,0.423,1,27.2,25.0,30.1,0.0,2.3,72.3,13463
2017-07-30,479,Sunday,Seoul,Jamsil,DOOSAN,0.538,KIA,0.667,1,27.9,24.7,32.6,0.0,1.9,64.4,25000
2017-07-30,480,Sunday,Daejeon,Daejeon,HANHWA,0.411,LG,0.533,1,27.9,24.0,31.8,0.0,1.9,82.4,7358
2017-07-30,481,Sunday,Incheon,Munhak,SK,0.525,LOTTE,0.479,1,26.9,24.5,30.3,0.0,2.6,75.8,19413
